Origin,Destination,Distance_km
"Vauxhall Street, Vauxhall","Falkirk Street, Hoxton",5.5571
"Vauxhall Street, Vauxhall","Finsbury Circus, Liverpool Street",3.9376
"Vauxhall Street, Vauxhall","Finsbury Leisure Centre, St. Luke's",4.5633
"Vauxhall Street, Vauxhall","Finsbury Library , Finsbury",4.5019
"Vauxhall Street, Vauxhall","Finsbury Square , Moorgate",4.3465
"Vauxhall Street, Vauxhall","Flood Street, Chelsea",3.4815
"Vauxhall Street, Vauxhall","Frampton Street, Paddington",5.7237
"Vauxhall Street, Vauxhall","George Street, Marylebone",4.291
"Vauxhall Street, Vauxhall","Gloucester Road Station, South Kensington",4.6426
"Vauxhall Street, Vauxhall","Gloucester Street, Pimlico",1.6533
"Vauxhall Street, Vauxhall","Gloucester Terrace, Bayswater",6.0267
"Vauxhall Street, Vauxhall","Godliman Street, St. Paul's",3.0849
"Vauxhall Street, Vauxhall","Golden Lane, Barbican",4.1604
"Vauxhall Street, Vauxhall","Goswell Road (City Uni), Finsbury",4.7155
"Vauxhall Street, Vauxhall","Gower Place , Euston",4.4444
"Vauxhall Street, Vauxhall","Graham Street, Angel",5.2102
"Vauxhall Street, Vauxhall","Great Dover Street, The Borough",2.2096
"Vauxhall Street, Vauxhall","Great Russell Street, Bloomsbury",3.5078
"Vauxhall Street, Vauxhall","Great Tower Street, Monument",3.5015
"Vauxhall Street, Vauxhall","Grosvenor Crescent, Belgravia",2.9948
"Vauxhall Street, Vauxhall","Grosvenor Road, Pimlico",1.7804
"Vauxhall Street, Vauxhall","Grove End Road, St. John's Wood",6.4173
"Vauxhall Street, Vauxhall","Guilford Street , Bloomsbury",4.053
"Vauxhall Street, Vauxhall","Hampstead Road, Euston",4.5428
"Vauxhall Street, Vauxhall","Hampton Street, Walworth",1.1943
"Vauxhall Street, Vauxhall","Hardwick Street, Clerkenwell",4.5838
"Vauxhall Street, Vauxhall","Harper Road, The Borough",1.9169
"Vauxhall Street, Vauxhall","Harrington Square 1, Camden Town",5.3535
"Vauxhall Street, Vauxhall","Hatton Garden, Holborn",3.5924
"Vauxhall Street, Vauxhall","Hatton Wall, Holborn",3.8939
"Vauxhall Street, Vauxhall","Hereford Road, Bayswater",6.0965
"Vauxhall Street, Vauxhall","High Holborn , Covent Garden",3.3028
"Vauxhall Street, Vauxhall","Holborn Circus, Holborn",3.4893
"Vauxhall Street, Vauxhall","Holy Trinity Brompton, Knightsbridge",3.7902
"Vauxhall Street, Vauxhall","Hop Exchange, The Borough",2.6109
"Vauxhall Street, Vauxhall","Horseferry Road, Westminster",1.296
"Vauxhall Street, Vauxhall","Hyde Park Corner, Hyde Park",3.1225
"Vauxhall Street, Vauxhall","Ilchester Place, Kensington",6.1567
"Vauxhall Street, Vauxhall","Imperial College, Knightsbridge",4.5815
"Vauxhall Street, Vauxhall","Jewry Street, Aldgate",4.0307
"Vauxhall Street, Vauxhall","Kennington Cross, Kennington",0.4211
"Vauxhall Street, Vauxhall","Kennington Lane Rail Bridge, Vauxhall",0.4121
"Vauxhall Street, Vauxhall","Kennington Road Post Office, Oval",0.4773
"Vauxhall Street, Vauxhall","Kennington Road, Vauxhall",1.0512
"Vauxhall Street, Vauxhall","Kensington Church Street, Kensington",5.487
"Vauxhall Street, Vauxhall","Kensington Gore, Knightsbridge",4.5859
"Vauxhall Street, Vauxhall","Kensington Olympia Station, Olympia",6.5488
"Vauxhall Street, Vauxhall","Kingsway, Covent Garden",3.0544
"Vauxhall Street, Vauxhall","Knightsbridge, Hyde Park",3.2048
"Vauxhall Street, Vauxhall","LMU Commercial Road, Whitechapel",4.6805
"Vauxhall Street, Vauxhall","LSBU (Borough Road), Elephant & Castle",1.6088
"Vauxhall Street, Vauxhall","Lambeth North Station, Waterloo",1.3907
"Vauxhall Street, Vauxhall","Lambeth Road, Vauxhall",0.8852
"Vauxhall Street, Vauxhall","Leman Street, Aldgate",4.3126
"Vauxhall Street, Vauxhall","Leonard Circus , Shoreditch",4.7502
"Vauxhall Street, Vauxhall","Lexham Gardens, Kensington",5.307
"Vauxhall Street, Vauxhall","Lisson Grove, St. John's Wood",5.8365
"Vauxhall Street, Vauxhall","Little Argyll Street, West End",3.5101
"Vauxhall Street, Vauxhall","Liverpool Road (N1 Centre), Angel",5.328
"Vauxhall Street, Vauxhall","Lollard Street, Vauxhall",0.6681
"Vauxhall Street, Vauxhall","London Zoo Car Park, The Regent's Park",6.0208
"Vauxhall Street, Vauxhall","London Zoo,  The Regent's Park",6.088
"Vauxhall Street, Vauxhall","Long Lane , Bermondsey",2.5312
"Vauxhall Street, Vauxhall","Longford Street, The Regent's Park",4.6971
"Vauxhall Street, Vauxhall","Lower Marsh, Waterloo",1.4767
"Vauxhall Street, Vauxhall","Lower Thames Street, Monument",3.3115
"Vauxhall Street, Vauxhall","Macclesfield Rd, St Lukes",4.9103
"Vauxhall Street, Vauxhall","Malet Street, Bloomsbury",3.9767
"Vauxhall Street, Vauxhall","Mallory Street, Marylebone",5.4551
"Vauxhall Street, Vauxhall","Marylebone Lane, Marylebone",3.7816
"Vauxhall Street, Vauxhall","Milroy Walk, South Bank",2.3668
"Vauxhall Street, Vauxhall","Montpelier Street, Knightsbridge",3.6321
"Vauxhall Street, Vauxhall","Moorfields, Moorgate",4.0733
"Vauxhall Street, Vauxhall","Murray Grove , Hoxton",5.2256
"Vauxhall Street, Vauxhall","Museum of London, Barbican",3.7032
"Vauxhall Street, Vauxhall","Nesham Street, Wapping",4.1076
"Vauxhall Street, Vauxhall","Nevern Place, Earl's Court",5.4559
"Vauxhall Street, Vauxhall","New Globe Walk, Bankside",2.6661
"Vauxhall Street, Vauxhall","New Inn Yard, Shoreditch",4.9129
"Vauxhall Street, Vauxhall","New Kent Road, The Borough",1.8394
"Vauxhall Street, Vauxhall","New Road 1 , Whitechapel",5.0952
"Vauxhall Street, Vauxhall","Newgate Street , St. Paul's",3.4057
"Vauxhall Street, Vauxhall","North Audley Street, Mayfair",3.8589
"Vauxhall Street, Vauxhall","North Wharf Road, Paddington",5.443
"Vauxhall Street, Vauxhall","Northumberland Avenue, Strand",2.2557
"Vauxhall Street, Vauxhall","Norton Folgate, Liverpool Street",4.6095
"Vauxhall Street, Vauxhall","Notting Hill Gate Station, Notting Hill",6.0589
"Vauxhall Street, Vauxhall","Nutford Place, Marylebone",4.6617
"Vauxhall Street, Vauxhall","Old Quebec Street, Marylebone",4.2113
"Vauxhall Street, Vauxhall","Old Street Station, St. Luke's",4.717
"Vauxhall Street, Vauxhall","Ontario Street, Elephant & Castle",1.4974
"Vauxhall Street, Vauxhall","Paddington Street, Marylebone",4.5738
"Vauxhall Street, Vauxhall","Palace Gate, Kensington Gardens",4.9825
"Vauxhall Street, Vauxhall","Pall Mall East, West End",2.5103
"Vauxhall Street, Vauxhall","Park Lane , Hyde Park",3.8064
"Vauxhall Street, Vauxhall","Park Road (Baker Street), The Regent's Park",5.1013
"Vauxhall Street, Vauxhall","Park Street, Bankside",2.683
"Vauxhall Street, Vauxhall","Phillimore Gardens, Kensington",5.7778
"Vauxhall Street, Vauxhall","Pont Street, Knightsbridge",3.2776
"Vauxhall Street, Vauxhall","Portland Place, Marylebone",4.2425
"Vauxhall Street, Vauxhall","Poured Lines, Bankside",2.3841
"Vauxhall Street, Vauxhall","Queen Mother Sports Centre, Victoria",1.7746
"Vauxhall Street, Vauxhall","Queen Street 1, Bank",3.188
"Vauxhall Street, Vauxhall","Queen Victoria Street, St. Paul's",3.0804
"Vauxhall Street, Vauxhall","Queen's Gate (Central), South Kensington",4.3699
"Vauxhall Street, Vauxhall","Queen's Gate (North), Kensington",4.6738
"Vauxhall Street, Vauxhall","Queen's Gate (South), South Kensington",4.3231
"Vauxhall Street, Vauxhall","Queensway, Kensington Gardens",5.5446
"Vauxhall Street, Vauxhall","Rampayne Street, Pimlico",1.1719
"Vauxhall Street, Vauxhall","Regency Street, Westminster",1.2196
"Vauxhall Street, Vauxhall","Risinghill Street, Angel",5.1653
"Vauxhall Street, Vauxhall","River Street , Clerkenwell",4.7148
"Vauxhall Street, Vauxhall","Riverlight North, Nine Elms",1.4439
"Vauxhall Street, Vauxhall","Roscoe Street, St. Luke's",4.2742
"Vauxhall Street, Vauxhall","Royal London Hospital, Whitechapel",5.2151
"Vauxhall Street, Vauxhall","Russell Square Station, Bloomsbury",4.0865
"Vauxhall Street, Vauxhall","Sackville Street, Mayfair",2.9924
"Vauxhall Street, Vauxhall","Scala Street, Fitzrovia",3.9025
"Vauxhall Street, Vauxhall","Serpentine Car Park, Hyde Park",4.3922
"Vauxhall Street, Vauxhall","Seville Street, Knightsbridge",3.3829
"Vauxhall Street, Vauxhall","Shoreditch Park, Hoxton",5.6378
"Vauxhall Street, Vauxhall","Soho Square , Soho",3.3678
"Vauxhall Street, Vauxhall","South Wharf Road, Paddington",5.3092
"Vauxhall Street, Vauxhall","Southampton Place, Holborn",3.4227
"Vauxhall Street, Vauxhall","Southampton Street, Strand",2.6629
"Vauxhall Street, Vauxhall","St. Chad's Street, King's Cross",4.8013
"Vauxhall Street, Vauxhall","St. George Street, Mayfair",3.3171
"Vauxhall Street, Vauxhall","St. George's Square, Pimlico",1.3237
"Vauxhall Street, Vauxhall","St. James's Square, St. James's",2.5938
"Vauxhall Street, Vauxhall","St. John Street, Finsbury",4.676
"Vauxhall Street, Vauxhall","St. John's Wood Church, The Regent's Park",5.9891
"Vauxhall Street, Vauxhall","St. John's Wood Road, St. John's Wood",6.0199
"Vauxhall Street, Vauxhall","St. Martin's Street, West End",2.6211
"Vauxhall Street, Vauxhall","St. Mary Axe, Aldgate",3.9224
"Vauxhall Street, Vauxhall","Stamford Street, South Bank",2.0976
"Vauxhall Street, Vauxhall","Strand, Strand",2.8505
"Vauxhall Street, Vauxhall","Sumner Place, South Kensington",3.9809
"Vauxhall Street, Vauxhall","Sun Street, Liverpool Street",4.3151
"Vauxhall Street, Vauxhall","Swan Street, The Borough",2.2196
"Vauxhall Street, Vauxhall","Tachbrook Street, Victoria",1.6103
"Vauxhall Street, Vauxhall","Tanner Street, Bermondsey",3.0404
"Vauxhall Street, Vauxhall","Tavistock Street, Covent Garden",2.7946
"Vauxhall Street, Vauxhall","Taviton Street, Bloomsbury",4.3528
"Vauxhall Street, Vauxhall","The Tennis Courts, The Regent's Park",4.9734
"Vauxhall Street, Vauxhall","Theobald's Road , Holborn",3.7397
"Vauxhall Street, Vauxhall","Tooley Street, Bermondsey",3.1528
"Vauxhall Street, Vauxhall","Torrens Street, Angel",5.0887
"Vauxhall Street, Vauxhall","Tower Gardens , Tower",3.7951
"Vauxhall Street, Vauxhall","Trebovir Road, Earl's Court",5.5245
"Vauxhall Street, Vauxhall","Triangle Car Park, Hyde Park",4.3001
"Vauxhall Street, Vauxhall","Tysoe Street, Clerkenwell",4.4193
"Vauxhall Street, Vauxhall","Union Street, The Borough",2.2434
"Vauxhall Street, Vauxhall","Vauxhall Bridge , Pimlico",0.8955
"Vauxhall Street, Vauxhall","Vauxhall Cross, Vauxhall",0.5555
"Vauxhall Street, Vauxhall","Vauxhall Street, Vauxhall",0.0
"Vauxhall Street, Vauxhall","Vincent Square, Westminster",1.6079
"Vauxhall Street, Vauxhall","Walnut Tree Walk, Vauxhall",0.8423
"Vauxhall Street, Vauxhall","Wapping High Street, Wapping",3.9146
"Vauxhall Street, Vauxhall","Wardour Street, Soho",3.064
"Vauxhall Street, Vauxhall","Warren Street Station, Euston",4.4221
"Vauxhall Street, Vauxhall","Warwick Avenue Station, Maida Vale",6.1653
"Vauxhall Street, Vauxhall","Warwick Road, Olympia",6.2331
"Vauxhall Street, Vauxhall","Warwick Row, Westminster",2.1976
"Vauxhall Street, Vauxhall","Waterloo Road, South Bank",2.0056
"Vauxhall Street, Vauxhall","Waterloo Station 3, Waterloo",1.8895
"Vauxhall Street, Vauxhall","Wellington Arch, Hyde Park",2.8772
"Vauxhall Street, Vauxhall","Wellington Road, St. John's Wood",6.4203
"Vauxhall Street, Vauxhall","Wellington Street , Strand",2.7646
"Vauxhall Street, Vauxhall","Wenlock Road , Hoxton",5.1419
"Vauxhall Street, Vauxhall","West Cromwell Road, Earl's Court",5.7036
"Vauxhall Street, Vauxhall","West Smithfield Rotunda, Farringdon",3.644
"Vauxhall Street, Vauxhall","Westbourne Green, Westbourne",6.5674
"Vauxhall Street, Vauxhall","Westbourne Grove, Bayswater",6.0045
"Vauxhall Street, Vauxhall","Westminster University, Marylebone",4.7558
"Vauxhall Street, Vauxhall","Whitehall Place, Strand",2.2238
"Vauxhall Street, Vauxhall","William IV Street, Strand",2.564
"Vauxhall Street, Vauxhall","Windsor Terrace, Hoxton",4.9585
"Vauxhall Street, Vauxhall","Woodstock Street, Mayfair",3.69
"Vauxhall Street, Vauxhall","Worship Street, Shoreditch",4.6319
"Vauxhall Street, Vauxhall","Wright's Lane, Kensington",5.4989
"Vincent Square, Westminster","Albert Embankment, Vauxhall",1.0543
"Vincent Square, Westminster","Albert Gate, Hyde Park",1.7931
"Vincent Square, Westminster","Alderney Street, Pimlico",0.71
"Vincent Square, Westminster","Aldersgate Street, Barbican",4.0528
"Vincent Square, Westminster","Ampton Street , Clerkenwell",3.9205
"Vincent Square, Westminster","Argyle Street, Kings Cross",4.0409
"Vincent Square, Westminster","Ashley Place, Victoria",0.3687
"Vincent Square, Westminster","Baker Street, Marylebone",3.0751
"Vincent Square, Westminster","Bankside Mix, Bankside",2.8635
"Vincent Square, Westminster","Barbican Centre, Barbican",4.2415
"Vincent Square, Westminster","Bath Street, St. Luke's",4.7706
"Vincent Square, Westminster","Baylis Road, Waterloo",1.9962
"Vincent Square, Westminster","Bayswater Road, Hyde Park",3.2732
"Vincent Square, Westminster","Bedford Way, Bloomsbury",3.3538
"Vincent Square, Westminster","Belgrave Road, Victoria",0.5063
"Vincent Square, Westminster","Bell Street , Marylebone",3.7052
"Vincent Square, Westminster","Belvedere Road 1, South Bank",2.0482
"Vincent Square, Westminster","Berry Street, Clerkenwell",4.1034
"Vincent Square, Westminster","Bethnal Green Road, Shoreditch",5.4216
"Vincent Square, Westminster","Black Lion Gate, Kensington Gardens",3.9439
"Vincent Square, Westminster","Black Prince Road, Vauxhall",1.4285
"Vincent Square, Westminster","Bolsover Street, Fitzrovia",3.3163
"Vincent Square, Westminster","Borough High Street, The Borough",3.0287
"Vincent Square, Westminster","Borough Road, Elephant & Castle",2.5843
"Vincent Square, Westminster","Boston Place, Marylebone",3.6254
"Vincent Square, Westminster","Bourne Street, Belgravia",1.1779
"Vincent Square, Westminster","Braham Street, Aldgate",4.9315
"Vincent Square, Westminster","Bramham Gardens, Earl's Court",3.7258
"Vincent Square, Westminster","Bricklayers Arms, Borough",3.5406
"Vincent Square, Westminster","British Museum, Bloomsbury",2.9164
"Vincent Square, Westminster","Brunswick Square, Bloomsbury",3.4784
"Vincent Square, Westminster","Brushfield Street, Liverpool Street",4.8597
"Vincent Square, Westminster","Bruton Street, Mayfair",1.9289
"Vincent Square, Westminster","Bunhill Row, Moorgate",4.4191
"Vincent Square, Westminster","Buxton Street 1, Shoreditch",5.6342
"Vincent Square, Westminster","Calshot Street , King's Cross",4.3773
"Vincent Square, Westminster","Carey Street, Holborn",2.875
"Vincent Square, Westminster","Cartwright Gardens , Bloomsbury",3.6786
"Vincent Square, Westminster","Chapel Place, Marylebone",2.4754
"Vincent Square, Westminster","Chelsea Green, Chelsea",2.0793
"Vincent Square, Westminster","Chepstow Villas, Notting Hill",4.9074
"Vincent Square, Westminster","Christopher Street, Liverpool Street",4.7252
"Vincent Square, Westminster","Claremont Square, Angel",4.5881
"Vincent Square, Westminster","Claverton Street, Pimlico",1.0201
"Vincent Square, Westminster","Clerkenwell Green, Clerkenwell",3.9457
"Vincent Square, Westminster","Cleveland Gardens, Bayswater",4.0001
"Vincent Square, Westminster","Clifton Road, Maida Vale",4.5888
"Vincent Square, Westminster","Commercial Street, Shoreditch",5.2185
"Vincent Square, Westminster","Cotton Garden Estate, Kennington",2.149
"Vincent Square, Westminster","Craven Street, Strand",1.742
"Vincent Square, Westminster","Crawford Street, Marylebone",3.2405
"Vincent Square, Westminster","Crosswall, Tower",4.5794
"Vincent Square, Westminster","Curlew Street, Shad Thames",4.4399
"Vincent Square, Westminster","Devonshire Terrace, Bayswater",3.6731
"Vincent Square, Westminster","Dickens Square, Borough",2.9941
"Vincent Square, Westminster","Doric Way , Somers Town",3.8885
"Vincent Square, Westminster","Dorset Square, Marylebone",3.5949
"Vincent Square, Westminster","Drummond Street , Euston",3.7078
"Vincent Square, Westminster","Drury Lane, Covent Garden",2.5255
"Vincent Square, Westminster","Earnshaw Street , Covent Garden",2.528
"Vincent Square, Westminster","East Road, Hoxton",5.1573
"Vincent Square, Westminster","Eastbourne Mews, Paddington",3.8413
"Vincent Square, Westminster","Edgware Road Station, Marylebone",3.6762
"Vincent Square, Westminster","Elizabeth Bridge, Victoria",0.7522
"Vincent Square, Westminster","Embankment (Savoy), Strand",2.1351
"Vincent Square, Westminster","Emperor's Gate, South Kensington",3.3519
"Vincent Square, Westminster","Empire Square, The Borough",3.3539
"Vincent Square, Westminster","Endsleigh Gardens, Euston",3.68
"Vincent Square, Westminster","Euston Road, Euston",3.5904
"Vincent Square, Westminster","Eversholt Street , Camden Town",4.3389
"Vincent Square, Westminster","Falkirk Street, Hoxton",5.7655
"Vincent Square, Westminster","Finsbury Circus, Liverpool Street",4.3226
"Vincent Square, Westminster","Finsbury Leisure Centre, St. Luke's",4.5363
"Vincent Square, Westminster","Finsbury Library , Finsbury",4.2833
"Vincent Square, Westminster","Finsbury Square , Moorgate",4.6477
"Vincent Square, Westminster","Flood Street, Chelsea",2.1769
"Vincent Square, Westminster","Frampton Street, Paddington",4.201
"Vincent Square, Westminster","George Street, Marylebone",2.8929
"Vincent Square, Westminster","Gloucester Road Station, South Kensington",3.1668
"Vincent Square, Westminster","Gloucester Street, Pimlico",0.3845
"Vincent Square, Westminster","Gloucester Terrace, Bayswater",4.4301
"Vincent Square, Westminster","Godliman Street, St. Paul's",3.3275
"Vincent Square, Westminster","Golden Lane, Barbican",4.2618
"Vincent Square, Westminster","Goswell Road (City Uni), Finsbury",4.5482
"Vincent Square, Westminster","Gower Place , Euston",3.4761
"Vincent Square, Westminster","Graham Street, Angel",5.0033
"Vincent Square, Westminster","Great Dover Street, The Borough",3.3086
"Vincent Square, Westminster","Great Russell Street, Bloomsbury",2.7136
"Vincent Square, Westminster","Great Tower Street, Monument",4.1599
"Vincent Square, Westminster","Grosvenor Crescent, Belgravia",1.3925
"Vincent Square, Westminster","Grosvenor Road, Pimlico",1.0267
"Vincent Square, Westminster","Grove End Road, St. John's Wood",4.9438
"Vincent Square, Westminster","Guilford Street , Bloomsbury",3.464
"Vincent Square, Westminster","Hampstead Road, Euston",3.5101
"Vincent Square, Westminster","Hampton Street, Walworth",2.4585
"Vincent Square, Westminster","Hardwick Street, Clerkenwell",4.2618
"Vincent Square, Westminster","Harper Road, The Borough",2.8664
"Vincent Square, Westminster","Harrington Square 1, Camden Town",4.3431
"Vincent Square, Westminster","Hatton Garden, Holborn",3.4103
"Vincent Square, Westminster","Hatton Wall, Holborn",3.6339
"Vincent Square, Westminster","Hereford Road, Bayswater",4.4886
"Vincent Square, Westminster","High Holborn , Covent Garden",2.6111
"Vincent Square, Westminster","Holborn Circus, Holborn",3.306
"Vincent Square, Westminster","Holy Trinity Brompton, Knightsbridge",2.2406
"Vincent Square, Westminster","Hop Exchange, The Borough",3.3422
"Vincent Square, Westminster","Horseferry Road, Westminster",0.4574
"Vincent Square, Westminster","Hyde Park Corner, Hyde Park",1.5331
"Vincent Square, Westminster","Ilchester Place, Kensington",4.6186
"Vincent Square, Westminster","Imperial College, Knightsbridge",3.0223
"Vincent Square, Westminster","Jewry Street, Aldgate",4.6892
"Vincent Square, Westminster","Kennington Cross, Kennington",1.852
"Vincent Square, Westminster","Kennington Lane Rail Bridge, Vauxhall",1.3119
"Vincent Square, Westminster","Kennington Road Post Office, Oval",2.0851
"Vincent Square, Westminster","Kennington Road, Vauxhall",1.8129
"Vincent Square, Westminster","Kensington Church Street, Kensington",3.9126
"Vincent Square, Westminster","Kensington Gore, Knightsbridge",3.005
"Vincent Square, Westminster","Kensington Olympia Station, Olympia",5.0448
"Vincent Square, Westminster","Kingsway, Covent Garden",2.6054
"Vincent Square, Westminster","Knightsbridge, Hyde Park",1.6054
"Vincent Square, Westminster","LMU Commercial Road, Whitechapel",5.4285
"Vincent Square, Westminster","LSBU (Borough Road), Elephant & Castle",2.3987
"Vincent Square, Westminster","Lambeth North Station, Waterloo",1.8164
"Vincent Square, Westminster","Lambeth Road, Vauxhall",1.3159
"Vincent Square, Westminster","Leman Street, Aldgate",5.0923
"Vincent Square, Westminster","Leonard Circus , Shoreditch",4.9857
"Vincent Square, Westminster","Lexham Gardens, Kensington",3.8136
"Vincent Square, Westminster","Lisson Grove, St. John's Wood",4.3572
"Vincent Square, Westminster","Little Argyll Street, West End",2.3022
"Vincent Square, Westminster","Liverpool Road (N1 Centre), Angel",4.9589
"Vincent Square, Westminster","Lollard Street, Vauxhall",1.5276
"Vincent Square, Westminster","London Zoo Car Park, The Regent's Park",4.8616
"Vincent Square, Westminster","London Zoo,  The Regent's Park",4.8425
"Vincent Square, Westminster","Long Lane , Bermondsey",3.5935
"Vincent Square, Westminster","Longford Street, The Regent's Park",3.5496
